session_id,session_start_utc,session_date_lagos,visitor_id,source,channel,medium,campaign,gclid,device,country,landing_page,page_views,duration_seconds,user_agent,is_new_visitor,converted,transaction_id,revenue_ngn,is_bot,is_spam
S000031973,2023-07-20T16:06:02Z,2023-07-20,u006664,instagram,Instagram,paid,retarget_q4,Not applicable,Mobile,Nigeria,/rates,1,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000031974,2023-07-20T18:35:21Z,2023-07-20,u083727,referral,Referral / Other,paid,retarget_q4,Not applicable,Mobile,Kenya,/portfolio,9,198,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000031975,2023-07-20T16:30:58Z,2023-07-20,u086266,email,Email,social,wedding_season_24,Not applicable,Tablet,Canada,/contact,1,82,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031976,2023-07-20T19:11:49Z,2023-07-20,u054132,referral,Referral / Other,email,Not applicable,Not applicable,Mobile,United Kingdom,/portfolio,2,189,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000031977,2023-07-20T18:21:18Z,2023-07-20,u036738,facebook,Facebook / Meta,social,brand_always_on,Not applicable,Tablet,Nigeria,/rates,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,True,ORD508248,60600.0,False,False
S000031978,2023-07-20T07:55:59Z,2023-07-20,u008313,referral,Referral / Other,none,harmattan_drop,Not applicable,Mobile,Nigeria,/about,1,39,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000031979,2023-07-20T21:33:01Z,2023-07-20,u036596,direct,Direct,none,brand_always_on,Not applicable,Tablet,Nigeria,/,15,576,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000031980,2023-07-20T19:51:18Z,2023-07-20,u061341,google.com,Google,referral,harmattan_drop,Not applicable,Tablet,United Kingdom,/booking,1,63,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000031981,2023-07-20T15:24:01Z,2023-07-20,u009377,tiktok,TikTok,social,blackfriday24,Not applicable,Tablet,Nigeria,/booking,1,80,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031982,2023-07-20T07:42:33Z,2023-07-20,u028644,email,Email,email,showreel_push,Not applicable,Tablet,United Kingdom,/blog/5-tips-for-your-wedding-film,3,251,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000031983,2023-07-20T16:41:52Z,2023-07-20,u022845,linkedin,Referral / Other,organic,lagos_nights_launch,Not applicable,Mobile,Ghana,/,1,47,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031984,2023-07-20T08:39:57Z,2023-07-20,u003087,email,Email,social,lagos_nights_launch,Not applicable,Tablet,Nigeria,/shop,6,340,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000031985,2023-07-20T09:48:01Z,2023-07-20,u004827,meta,Facebook / Meta,social,retarget_q4,Not applicable,Tablet,United States,/booking,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000031986,2023-07-20T09:39:24Z,2023-07-20,u059972,fb,Facebook / Meta,paid,retarget_q4,Not applicable,Mobile,Nigeria,/weddings,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000031987,2023-07-20T18:34:40Z,2023-07-20,u012850,direct,Direct,paid,wedding_season_23,Not applicable,Desktop,Nigeria,/portfolio,4,289,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000031988,2023-07-20T18:14:18Z,2023-07-20,u016178,tiktok,TikTok,none,retarget_q4,Not applicable,Desktop,Nigeria,/weddings,2,123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000031989,2023-07-20T12:12:54Z,2023-07-20,u050478,ig,Instagram,none,harmattan_drop,Not applicable,Desktop,Nigeria,/,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031990,2023-07-20T18:57:04Z,2023-07-20,u029300,x.com,Referral / Other,paid,black_friday,Not applicable,Desktop,Nigeria,/portfolio,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000031991,2023-07-20T13:51:06Z,2023-07-20,u002591,email,Email,paid,Not applicable,Not applicable,Desktop,Canada,/blog/5-tips-for-your-wedding-film,1,44,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031992,2023-07-20T12:19:29Z,2023-07-20,u055359,email,Email,social,harmattan_drop,Not applicable,Desktop,United Kingdom,/,2,47,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000031993,2023-07-20T07:16:26Z,2023-07-20,u036230,fb,Facebook / Meta,paid,Not applicable,Not applicable,Mobile,United Kingdom,/,1,0,Mozilla/5.0 (compatible; bingbot/2.0),False,False,Not applicable,0.0,True,False
S000031994,2023-07-20T20:56:02Z,2023-07-20,u089136,youtube,YouTube,social,brand_always_on,Not applicable,Desktop,Nigeria,/contact,4,204,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000031995,2023-07-20T17:09:48Z,2023-07-20,u086691,twitter,Referral / Other,referral,lagos_nights_launch,Not applicable,Desktop,Nigeria,/shop,2,116,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000031996,2023-07-20T15:55:11Z,2023-07-20,u076196,google.com,Google,none,harmattan_drop,Not applicable,Tablet,Ghana,/shop/harmattan-drop,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000031997,2023-07-20T05:35:58Z,2023-07-20,u011260,tiktok,TikTok,none,harmattan_drop,Not applicable,Mobile,United States,/rates,2,42,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000031998,2023-07-20T11:39:58Z,2023-07-20,u028825,facebook,Facebook / Meta,paid,brand_always_on,Not applicable,Mobile,Nigeria,/contact,2,44,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000031999,2023-07-20T05:55:37Z,2023-07-20,u017993,vimeo,Referral / Other,none,wedding_season_24,Not applicable,Desktop,United States,/,2,174,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032000,2023-07-20T19:39:55Z,2023-07-20,u064203,twitter,Referral / Other,paid,wedding_season_24,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,2,53,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032001,2023-07-20T08:32:10Z,2023-07-20,u019934,email,Email,referral,harmattan_drop,Not applicable,Mobile,United Kingdom,/portfolio,1,58,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032002,2023-07-20T21:40:12Z,2023-07-20,u074234,google,Google,none,retarget_q4,Not applicable,Mobile,Nigeria,/about,6,326,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032003,2023-07-20T18:16:59Z,2023-07-20,u020389,behance,Referral / Other,none,harmattan_drop,Not applicable,Tablet,Nigeria,/shop,1,44,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032004,2023-07-20T21:38:41Z,2023-07-20,u006510,youtube,YouTube,paid,wedding_season_24,Not applicable,Mobile,United Kingdom,/portfolio,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032005,2023-07-20T19:44:07Z,2023-07-20,u016965,youtube,YouTube,paid,wedding_season_24,Not applicable,Desktop,Nigeria,/portfolio,9,590,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000032006,2023-07-21T09:58:14Z,2023-07-21,u076740,youtube,YouTube,none,wedding_season_23,Not applicable,Tablet,United States,/rates,1,93,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000032007,2023-07-21T07:45:32Z,2023-07-21,u041540,email,Email,none,retarget_q4,Not applicable,Mobile,Nigeria,/portfolio,2,154,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000032008,2023-07-21T11:49:36Z,2023-07-21,u066986,referral,Referral / Other,social,harmattan_drop,Not applicable,Mobile,Nigeria,/weddings,2,100,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032009,2023-07-21T06:54:46Z,2023-07-21,u078411,fb,Facebook / Meta,paid,showreel_push,Not applicable,Tablet,United Kingdom,/portfolio,2,84,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032010,2023-07-21T18:50:46Z,2023-07-21,u055729,ig,Instagram,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/contact,40,0,SemrushBot/7~bl,True,False,Not applicable,0.0,True,False
S000032011,2023-07-21T19:09:47Z,2023-07-21,u043622,fb,Facebook / Meta,none,black_friday,Not applicable,Tablet,Kenya,/about,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032012,2023-07-21T11:34:43Z,2023-07-21,u022931,vimeo,Referral / Other,organic,wedding_season_23,Not applicable,Desktop,Nigeria,/shop,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032013,2023-07-21T15:18:50Z,2023-07-21,u019969,tiktok,TikTok,paid,brand_always_on,Not applicable,Mobile,Nigeria,/about,9,138,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032014,2023-07-21T08:57:03Z,2023-07-21,u005022,linkedin,Referral / Other,none,showreel_push,Not applicable,Desktop,South Africa,/,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000032015,2023-07-21T14:01:27Z,2023-07-21,u048916,youtube,YouTube,social,harmattan_drop,Not applicable,Mobile,Nigeria,/portfolio,1,43,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032016,2023-07-21T17:54:14Z,2023-07-21,u079107,google,Google,paid,harmattan_drop,Not applicable,Mobile,Kenya,/booking,40,0,SemrushBot/7~bl,True,False,Not applicable,0.0,True,False
S000032017,2023-07-21T19:00:28Z,2023-07-21,u082064,(direct),Direct,paid,harmattan_drop,Not applicable,Tablet,Kenya,/weddings,2,87,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000032018,2023-07-21T17:16:16Z,2023-07-21,u020397,direct,Direct,none,wedding_season_24,Not applicable,Mobile,Nigeria,/commercial,4,148,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,True,ORD509242,176800.0,False,False
S000032019,2023-07-21T06:53:32Z,2023-07-21,u080197,facebook,Facebook / Meta,paid,brand_always_on,Not applicable,Mobile,Nigeria,/shop,3,252,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032020,2023-07-21T07:53:59Z,2023-07-21,u054703,referral,Referral / Other,none,blackfriday24,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032021,2023-07-21T16:22:18Z,2023-07-21,u003456,tiktok,TikTok,organic,blackfriday24,Not applicable,Tablet,Nigeria,/portfolio,2,154,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000032022,2023-07-21T08:35:46Z,2023-07-21,u057699,vimeo,Referral / Other,organic,wedding_season_23,Not applicable,Mobile,United States,/,6,109,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000032023,2023-07-21T09:17:10Z,2023-07-21,u039486,facebook,Facebook / Meta,none,blackfriday24,Not applicable,Mobile,United Kingdom,/shop,2,173,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032024,2023-07-21T16:57:48Z,2023-07-21,u013536,facebook,Facebook / Meta,referral,harmattan_drop,Not applicable,Mobile,Nigeria,/shop,2,104,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032025,2023-07-21T22:23:31Z,2023-07-21,u060746,google,Google,paid,brand_always_on,Not applicable,Tablet,Nigeria,/commercial,3,199,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032026,2023-07-21T07:36:08Z,2023-07-21,u088756,ig,Instagram,paid,harmattan_drop,Not applicable,Mobile,United Kingdom,/shop,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032027,2023-07-21T18:02:40Z,2023-07-21,u007974,meta,Facebook / Meta,social,wedding_season_24,Not applicable,Mobile,United Kingdom,/rates,3,210,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032028,2023-07-21T05:13:28Z,2023-07-21,u003851,referral,Referral / Other,referral,harmattan_drop,Not applicable,Tablet,Nigeria,/shop,1,19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032029,2023-07-21T14:10:41Z,2023-07-21,u057925,yt,YouTube,social,harmattan_drop,Not applicable,Mobile,United States,/blog/5-tips-for-your-wedding-film,1,0,SemrushBot/7~bl,True,False,Not applicable,0.0,True,False
S000032030,2023-07-21T15:16:54Z,2023-07-21,u034663,tiktok,TikTok,social,harmattan_drop,Not applicable,Desktop,Nigeria,/about,1,0,Mozilla/5.0 (compatible; bingbot/2.0),True,False,Not applicable,0.0,True,False
S000032031,2023-07-21T09:26:58Z,2023-07-21,u060213,meta,Facebook / Meta,social,retarget_q4,Not applicable,Tablet,South Africa,/shop/harmattan-drop,1,75,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032032,2023-07-21T17:05:24Z,2023-07-21,u030207,direct,Direct,paid,showreel_push,Not applicable,Tablet,Ghana,/blog/5-tips-for-your-wedding-film,9,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032033,2023-07-21T10:39:15Z,2023-07-21,u075545,twitter,Referral / Other,paid,retarget_q4,Not applicable,Tablet,Nigeria,/portfolio,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032034,2023-07-21T07:21:05Z,2023-07-21,u015319,fb,Facebook / Meta,paid,brand_always_on,Not applicable,Tablet,Nigeria,/contact,2,181,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032035,2023-07-21T07:02:44Z,2023-07-21,u067948,direct,Direct,organic,wedding_season_24,Not applicable,Tablet,United States,/weddings,9,532,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032036,2023-07-21T22:19:12Z,2023-07-21,u057948,yt,YouTube,social,harmattan_drop,Not applicable,Mobile,Nigeria,/weddings,1,81,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032037,2023-07-21T16:36:19Z,2023-07-21,u081384,direct,Direct,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/,6,441,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032038,2023-07-21T13:26:27Z,2023-07-21,u089203,vimeo,Referral / Other,none,retarget_q4,Not applicable,Desktop,Ghana,/contact,1,35,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032039,2023-07-21T19:48:55Z,2023-07-21,u082200,facebook,Facebook / Meta,email,Not applicable,Not applicable,Desktop,Nigeria,/shop/harmattan-drop,2,101,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032040,2023-07-21T15:28:57Z,2023-07-21,u057396,meta,Facebook / Meta,email,Not applicable,Not applicable,Tablet,Nigeria,/about,1,44,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032041,2023-07-21T18:01:28Z,2023-07-21,u059096,referral,Referral / Other,none,wedding_season_23,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,6,368,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000032042,2023-07-21T12:22:01Z,2023-07-21,u011714,fb,Facebook / Meta,referral,harmattan_drop,Not applicable,Tablet,Nigeria,/booking,1,82,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000032043,2023-07-21T16:35:29Z,2023-07-21,u083907,google.com,Google,none,showreel_push,Not applicable,Mobile,Nigeria,/weddings,2,131,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000032044,2023-07-21T17:38:03Z,2023-07-21,u084705,instagram,Instagram,none,lagos_nights_launch,Not applicable,Mobile,United Kingdom,/weddings,6,524,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032045,2023-07-21T15:47:56Z,2023-07-21,u015784,tik tok,TikTok,none,lagos_nights_launch,Not applicable,Tablet,Nigeria,/portfolio,2,52,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032046,2023-07-21T11:45:41Z,2023-07-21,u035631,(direct),Direct,paid,wedding_season_24,Not applicable,Desktop,Kenya,/,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032047,2023-07-21T09:09:03Z,2023-07-21,u028452,referral,Referral / Other,none,wedding_season_24,Not applicable,Mobile,Nigeria,/,4,343,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000032048,2023-07-21T07:46:10Z,2023-07-21,u053732,google.com,Google,referral,lagos_nights_launch,Not applicable,Mobile,Nigeria,/contact,40,0,Mozilla/5.0 (compatible; AhrefsBot/7.0),False,False,Not applicable,0.0,True,False
S000032049,2023-07-21T22:50:28Z,2023-07-21,u044598,email,Email,paid,retarget_q4,Not applicable,Mobile,Nigeria,/shop,3,168,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032050,2023-07-21T16:22:55Z,2023-07-21,u040791,facebook,Facebook / Meta,paid,harmattan_drop,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,3,64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000032051,2023-07-21T08:23:53Z,2023-07-21,u033696,ig,Instagram,paid,retarget_q4,Not applicable,Desktop,Nigeria,/shop/harmattan-drop,60,0,SemrushBot/7~bl,False,False,Not applicable,0.0,True,False
S000032052,2023-07-21T12:12:54Z,2023-07-21,u073670,facebook,Facebook / Meta,social,lagos_nights_launch,Not applicable,Desktop,Nigeria,/shop/harmattan-drop,3,177,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000032053,2023-07-21T14:00:57Z,2023-07-21,u061599,email,Email,social,black_friday,Not applicable,Tablet,Nigeria,/shop,1,91,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000032054,2023-07-21T18:09:08Z,2023-07-21,u017868,direct,Direct,social,retarget_q4,Not applicable,Desktop,Nigeria,/rates,1,0,Mozilla/5.0 (compatible; AhrefsBot/7.0),True,False,Not applicable,0.0,True,False
