timesheet_id,booking_id,crew_id,work_date,hours_worked,role_on_job,day_rate_charged_ngn,overtime,approved_by,dq_flags
8967,BK-02330,CR-00095,2024-07-13,8.0,Colorist,421500.0,False,Unknown,role_filled_from_crew_roster
8968,BK-02330,CR-00095,2024-07-14,8.0,Colorist,281000.0,False,Tunde Adeyemi,No issues
8969,BK-02330,CR-00099,2024-07-12,6.0,Grip,24000.0,False,Ngozi Okafor,No issues
8970,BK-02330,CR-00099,2024-07-13,Unknown,Grip,24000.0,False,Ngozi Okafor,hours_missing
8971,BK-02330,CR-00099,2024-07-14,10.0,Grip,72000.0,False,Ngozi Okafor,No issues
8972,BK-02331,CR-00008,2024-07-12,10.0,Art Director,126000.0,False,Unknown,No issues
8973,BK-02331,CR-00008,2024-07-13,Unknown,Art Director,126000.0,False,Ngozi Okafor,hours_missing
8974,BK-02331,CR-00017,2024-07-12,12.0,Editor,178000.0,False,Ngozi Okafor,No issues
8975,BK-02331,CR-00017,2024-07-13,9.0,Editor,178000.0,False,Unknown,No issues
8976,BK-02331,CR-00112,2024-07-12,10.0,Sound Recordist,87000.0,False,Tunde Adeyemi,No issues
8977,BK-02331,CR-00112,2024-07-13,8.0,Sound Recordist,130500.0,False,Tunde Adeyemi,No issues
8978,BK-02331,CR-00079,2024-07-12,8.0,Sound Recordist,148000.0,False,Tunde Adeyemi,No issues
8979,BK-02331,CR-00079,2024-07-13,9.0,Sound Recordist,74000.0,False,Ops Manager,No issues
8980,BK-02331,CR-00120,2024-07-12,8.0,Gaffer,210000.0,False,Tunde Adeyemi,No issues
8981,BK-02331,CR-00120,2024-07-13,14.0,Gaffer,140000.0,True,Tunde Adeyemi,hours_above_12h_cap
8982,BK-02332,CR-00072,2024-07-13,8.0,Sound Recordist,60000.0,False,Unknown,No issues
8983,BK-02332,CR-00069,2024-07-13,14.0,Gaffer,135000.0,True,Ngozi Okafor,hours_above_12h_cap
8984,BK-02332,CR-00014,2024-07-13,8.0,Gaffer,65000.0,False,Unknown,No issues
8985,BK-02332,CR-00103,2024-07-13,6.0,Sound Recordist,125000.0,False,Tunde Adeyemi,No issues
8986,BK-02332,CR-00009,2024-07-13,14.0,Drone Operator,71000.0,True,Tunde Adeyemi,hours_above_12h_cap
8987,BK-02333,CR-00120,2024-07-13,8.0,Gaffer,140000.0,False,Ngozi Okafor,No issues
8988,BK-02333,CR-00140,2024-07-13,9.0,Colorist,234000.0,False,Ops Manager,No issues
8989,BK-02333,CR-00108,2024-07-13,8.0,Editor,154000.0,False,Tunde Adeyemi,No issues
8990,BK-02333,CR-00078,2024-07-13,12.0,Sound Recordist,63500.0,False,Ngozi Okafor,No issues
8991,BK-02333,CR-00096,2024-07-13,Unknown,Production Assistant,37000.0,False,Ngozi Okafor,hours_missing
8992,BK-02333,CR-00102,2024-07-13,14.0,Editor,210000.0,True,Unknown,hours_above_12h_cap
8993,BK-02334,CR-00117,2024-07-13,9.0,Editor,132000.0,False,Unknown,No issues
8994,BK-02334,CR-00117,2024-07-14,8.0,Editor,132000.0,False,Tunde Adeyemi,No issues
8995,BK-02334,CR-00117,2024-07-15,Unknown,Editor,132000.0,False,Ngozi Okafor,"hours_missing,role_filled_from_crew_roster"
8996,BK-02334,CR-00117,2024-07-16,Unknown,Editor,132000.0,False,Ops Manager,hours_missing
8997,BK-02334,CR-00078,2024-07-13,9.0,Sound Recordist,127000.0,False,Tunde Adeyemi,No issues
8998,BK-02334,CR-00078,2024-07-14,Unknown,Sound Recordist,63500.0,False,Tunde Adeyemi,hours_missing
8999,BK-02334,CR-00078,2024-07-15,8.0,Sound Recordist,127000.0,False,Unknown,No issues
9000,BK-02334,CR-00078,2024-07-16,8.0,Sound Recordist,127000.0,False,Unknown,No issues
9001,BK-02334,CR-00098,2024-07-13,10.0,Art Director,177000.0,False,Ngozi Okafor,No issues
9002,BK-02334,CR-00098,2024-07-14,9.0,Art Director,177000.0,False,Tunde Adeyemi,No issues
9003,BK-02334,CR-00098,2024-07-15,14.0,Art Director,177000.0,True,Tunde Adeyemi,hours_above_12h_cap
9004,BK-02334,CR-00098,2024-07-16,Unknown,Art Director,177000.0,True,Ngozi Okafor,hours_worked_26h_impossible_blanked
9005,BK-02334,CR-00119,2024-07-13,8.0,Art Director,59500.0,False,Ngozi Okafor,No issues
9006,BK-02334,CR-00119,2024-07-14,12.0,Art Director,119000.0,False,Tunde Adeyemi,No issues
9007,BK-02334,CR-00119,2024-07-15,8.0,Art Director,119000.0,False,Ngozi Okafor,No issues
9008,BK-02334,CR-00119,2024-07-16,9.0,Art Director,59500.0,False,Ngozi Okafor,No issues
9009,BK-02334,CR-00125,2024-07-13,Unknown,Art Director,Unknown,False,Unknown,"hours_missing,day_rate_missing"
9010,BK-02334,CR-00125,2024-07-14,10.0,Art Director,205000.0,False,Unknown,No issues
9011,BK-02334,CR-00125,2024-07-15,12.0,Art Director,205000.0,False,Ops Manager,No issues
9012,BK-02334,CR-00125,2024-07-16,Unknown,Art Director,205000.0,True,Ngozi Okafor,hours_worked_26h_impossible_blanked
9013,BK-02336,CR-00115,2024-07-14,8.0,Editor,264000.0,False,Ngozi Okafor,No issues
9014,BK-02336,CR-00115,2024-07-15,9.0,Editor,Unknown,False,Ngozi Okafor,day_rate_missing
9015,BK-02336,CR-00078,2024-07-14,14.0,Sound Recordist,127000.0,True,Tunde Adeyemi,hours_above_12h_cap
9016,BK-02336,CR-00078,2024-07-15,6.0,Sound Recordist,127000.0,False,Tunde Adeyemi,No issues
9017,BK-02336,CR-00096,2024-07-14,8.0,Production Assistant,55500.0,False,Ngozi Okafor,No issues
9018,BK-02336,CR-00096,2024-07-15,8.0,Production Assistant,37000.0,False,Tunde Adeyemi,No issues
9019,BK-02336,CR-00007,2024-07-14,8.0,Colorist,406500.0,False,Ngozi Okafor,No issues
9021,BK-02336,CR-00003,2024-07-14,10.0,Grip,49000.0,False,Ngozi Okafor,No issues
9022,BK-02336,CR-00003,2024-07-15,8.0,Grip,24500.0,False,Tunde Adeyemi,No issues
9023,BK-02336,CR-00015,2024-07-14,10.0,Colorist,408000.0,False,Tunde Adeyemi,No issues
9024,BK-02336,CR-00015,2024-07-15,Unknown,Colorist,272000.0,False,Ngozi Okafor,hours_missing
9025,BK-02337,CR-00102,2024-07-14,9.0,Editor,210000.0,False,Ops Manager,No issues
9026,BK-02337,CR-00077,2024-07-14,14.0,Art Director,196000.0,True,Ngozi Okafor,hours_above_12h_cap
9027,BK-02337,CR-00108,2024-07-14,10.0,Editor,154000.0,False,Tunde Adeyemi,No issues
9028,BK-02338,CR-00062,2024-07-14,12.0,Grip,88500.0,False,Unknown,No issues
9029,BK-02338,CR-00084,2024-07-14,9.0,Editor,247500.0,False,Tunde Adeyemi,No issues
9030,BK-02339,CR-00041,2024-07-14,10.0,Colorist,273000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
9031,BK-02339,CR-00070,2024-07-14,9.0,Camera Operator,240000.0,False,Ops Manager,No issues
9032,BK-02340,CR-00014,2024-07-14,9.0,Gaffer,130000.0,False,Ngozi Okafor,No issues
9033,BK-02340,CR-00069,2024-07-14,12.0,Gaffer,90000.0,False,Unknown,role_filled_from_crew_roster
9034,BK-02340,CR-00024,2024-07-14,Unknown,Editor,185000.0,False,Unknown,hours_missing
9035,BK-02340,CR-00093,2024-07-14,14.0,Drone Operator,199000.0,True,Tunde Adeyemi,hours_above_12h_cap
9036,BK-02340,CR-00099,2024-07-14,8.0,Grip,72000.0,False,Tunde Adeyemi,No issues
9037,BK-02340,CR-00049,2024-07-14,12.0,Production Assistant,27000.0,False,Ngozi Okafor,No issues
9038,BK-02340,CR-00052,2024-07-14,Unknown,Sound Recordist,115000.0,False,Ngozi Okafor,hours_missing
9040,BK-02340,CR-00064,2024-07-14,8.0,Camera Operator,59000.0,False,Tunde Adeyemi,No issues
9041,BK-02340,CR-00130,2024-07-14,14.0,Grip,70500.0,True,Ops Manager,hours_above_12h_cap
9043,BK-02340,CR-00081,2024-07-14,Unknown,Colorist,184000.0,False,Ngozi Okafor,hours_missing
9044,BK-02341,CR-00022,2024-07-15,9.0,Sound Recordist,82000.0,False,Ngozi Okafor,No issues
9045,BK-02341,CR-00064,2024-07-15,10.0,Camera Operator,177000.0,False,Unknown,No issues
9046,BK-02341,CR-00097,2024-07-15,8.0,Editor,54000.0,False,Ngozi Okafor,No issues
9047,BK-02341,CR-00105,2024-07-15,9.0,Gaffer,72000.0,False,Ops Manager,No issues
9048,BK-02341,CR-00010,2024-07-15,8.0,Gaffer,53500.0,False,Ngozi Okafor,No issues
9049,BK-02341,CR-00012,2024-07-15,12.0,Production Assistant,27000.0,False,Ngozi Okafor,No issues
9050,BK-02342,CR-00073,2024-07-15,10.0,Drone Operator,184000.0,False,Ngozi Okafor,No issues
9051,BK-02342,CR-00073,2024-07-16,12.0,Drone Operator,184000.0,False,Ngozi Okafor,role_filled_from_crew_roster
9052,BK-02342,CR-00113,2024-07-15,8.0,Gaffer,106000.0,False,Ngozi Okafor,No issues
9053,BK-02342,CR-00113,2024-07-16,8.0,Gaffer,106000.0,False,Ops Manager,No issues
9054,BK-02342,CR-00036,2024-07-15,12.0,Sound Recordist,159000.0,False,Tunde Adeyemi,No issues
9055,BK-02342,CR-00036,2024-07-16,6.0,Sound Recordist,53000.0,False,Ngozi Okafor,No issues
9056,BK-02343,CR-00014,2024-07-15,8.0,Gaffer,195000.0,False,Ngozi Okafor,No issues
9057,BK-02343,CR-00113,2024-07-15,9.0,Gaffer,159000.0,False,Ops Manager,No issues
9058,BK-02343,CR-00019,2024-07-15,10.0,Camera Operator,175000.0,False,Tunde Adeyemi,No issues
9059,BK-02344,CR-00012,2024-07-16,10.0,Production Assistant,27000.0,False,Ops Manager,No issues
9060,BK-02344,CR-00102,2024-07-16,8.0,Editor,210000.0,False,Ngozi Okafor,role_filled_from_crew_roster
9061,BK-02344,CR-00041,2024-07-16,8.0,Colorist,409500.0,False,Ngozi Okafor,No issues
9062,BK-02345,CR-00059,2024-07-16,12.0,Sound Recordist,134000.0,False,Tunde Adeyemi,No issues
9063,BK-02345,CR-00134,2024-07-16,10.0,Director of Photography,339000.0,False,Tunde Adeyemi,No issues
9064,BK-02345,CR-00024,2024-07-16,9.0,Editor,92500.0,False,Ngozi Okafor,No issues
9065,BK-02345,CR-00083,2024-07-16,10.0,Gaffer,120000.0,False,Unknown,No issues
9066,BK-02345,CR-00095,2024-07-16,9.0,Colorist,281000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
9067,BK-02345,CR-00086,2024-07-16,6.0,Director of Photography,298500.0,False,Unknown,No issues
9068,BK-02346,CR-00140,2024-07-17,10.0,Colorist,117000.0,False,Ops Manager,No issues
9069,BK-02346,CR-00107,2024-07-17,9.0,Editor,124000.0,False,Ngozi Okafor,No issues
9070,BK-02346,CR-00009,2024-07-17,10.0,Drone Operator,142000.0,False,Tunde Adeyemi,No issues
9071,BK-02346,CR-00006,2024-07-17,8.0,Grip,66000.0,False,Tunde Adeyemi,No issues
9072,BK-02348,CR-00063,2024-07-18,8.0,Grip,64000.0,False,Ops Manager,No issues
9073,BK-02348,CR-00086,2024-07-18,12.0,Director of Photography,199000.0,False,Unknown,No issues
9074,BK-02348,CR-00038,2024-07-18,10.0,Art Director,137000.0,False,Ops Manager,role_filled_from_crew_roster
9075,BK-02348,CR-00138,2024-07-18,6.0,Gaffer,213000.0,False,Ngozi Okafor,No issues
9077,BK-02349,CR-00099,2024-07-18,10.0,Grip,Unknown,False,Ngozi Okafor,day_rate_missing
9078,BK-02350,CR-00009,2024-07-19,8.0,Drone Operator,Unknown,False,Tunde Adeyemi,day_rate_missing
9079,BK-02350,CR-00086,2024-07-19,10.0,Director of Photography,298500.0,False,Tunde Adeyemi,No issues
9080,BK-02350,CR-00102,2024-07-19,6.0,Editor,210000.0,False,Unknown,No issues
9081,BK-02350,CR-00115,2024-07-19,10.0,Editor,264000.0,False,Tunde Adeyemi,No issues
9082,BK-02350,CR-00041,2024-07-19,10.0,Colorist,Unknown,False,Ngozi Okafor,day_rate_missing
9083,BK-02350,CR-00079,2024-07-19,8.0,Sound Recordist,222000.0,False,Tunde Adeyemi,No issues
9084,BK-02351,CR-00001,2024-07-19,12.0,Art Director,78000.0,False,Tunde Adeyemi,No issues
9085,BK-02351,CR-00071,2024-07-19,8.0,Director of Photography,223500.0,False,Unknown,No issues
9086,BK-02351,CR-00139,2024-07-19,Unknown,Director of Photography,243000.0,False,Tunde Adeyemi,hours_missing
9087,BK-02352,CR-00058,2024-07-19,9.0,Drone Operator,85000.0,False,Tunde Adeyemi,No issues
9088,BK-02352,CR-00108,2024-07-19,9.0,Editor,154000.0,False,Ops Manager,No issues
9089,BK-02353,CR-00063,2024-07-19,10.0,Grip,64000.0,False,Unknown,No issues
9090,BK-02353,CR-00091,2024-07-19,14.0,Drone Operator,238000.0,True,Tunde Adeyemi,hours_above_12h_cap
9091,BK-02353,CR-00064,2024-07-19,8.0,Camera Operator,118000.0,False,Ngozi Okafor,No issues
9092,BK-02353,CR-00130,2024-07-19,12.0,Grip,47000.0,False,Ops Manager,No issues
9093,BK-02354,CR-00117,2024-07-20,9.0,Editor,132000.0,False,Tunde Adeyemi,No issues
9094,BK-02354,CR-00013,2024-07-20,12.0,Director of Photography,410000.0,False,Tunde Adeyemi,No issues
9095,BK-02354,CR-00010,2024-07-20,14.0,Gaffer,107000.0,True,Unknown,hours_above_12h_cap
9096,BK-02354,CR-00051,2024-07-20,12.0,Colorist,169000.0,False,Tunde Adeyemi,No issues
9097,BK-02354,CR-00081,2024-07-20,10.0,Colorist,184000.0,False,Ops Manager,role_filled_from_crew_roster
9098,BK-02354,CR-00025,2024-07-20,9.0,Grip,91500.0,False,Ngozi Okafor,No issues
9099,BK-02355,CR-00102,2024-07-20,8.0,Editor,210000.0,False,Tunde Adeyemi,No issues
9100,BK-02355,CR-00102,2024-07-21,12.0,Editor,210000.0,False,Tunde Adeyemi,No issues
9101,BK-02355,CR-00098,2024-07-20,9.0,Art Director,88500.0,False,Tunde Adeyemi,No issues
9102,BK-02355,CR-00098,2024-07-21,Unknown,Art Director,265500.0,False,Tunde Adeyemi,hours_missing
9103,BK-02355,CR-00108,2024-07-20,10.0,Editor,77000.0,False,Unknown,No issues
9104,BK-02355,CR-00108,2024-07-21,9.0,Editor,Unknown,False,Ops Manager,day_rate_missing
9105,BK-02355,CR-00082,2024-07-20,10.0,Grip,49000.0,False,Tunde Adeyemi,No issues
9106,BK-02355,CR-00082,2024-07-21,10.0,Grip,24500.0,False,Ngozi Okafor,No issues
9107,BK-02356,CR-00071,2024-07-20,12.0,Director of Photography,670500.0,False,Tunde Adeyemi,No issues
9108,BK-02356,CR-00092,2024-07-20,10.0,Drone Operator,211500.0,False,Tunde Adeyemi,No issues
9109,BK-02356,CR-00034,2024-07-20,10.0,Production Assistant,18500.0,False,Tunde Adeyemi,No issues
9110,BK-02356,CR-00133,2024-07-20,8.0,Director of Photography,355000.0,False,Tunde Adeyemi,No issues
9111,BK-02356,CR-00050,2024-07-20,9.0,Director of Photography,261000.0,False,Tunde Adeyemi,No issues
9112,BK-02356,CR-00107,2024-07-20,9.0,Editor,62000.0,False,Tunde Adeyemi,No issues
9113,BK-02357,CR-00128,2024-07-22,9.0,Director of Photography,429000.0,False,Tunde Adeyemi,No issues
9114,BK-02357,CR-00115,2024-07-22,8.0,Editor,176000.0,False,Ngozi Okafor,No issues
9116,BK-02357,CR-00018,2024-07-22,10.0,Drone Operator,230000.0,False,Tunde Adeyemi,No issues
9117,BK-02357,CR-00107,2024-07-22,12.0,Editor,124000.0,False,Tunde Adeyemi,No issues
9118,BK-02357,CR-00010,2024-07-22,6.0,Gaffer,53500.0,False,Ngozi Okafor,No issues
9119,BK-02358,CR-00003,2024-07-22,8.0,Grip,73500.0,False,Tunde Adeyemi,No issues
9120,BK-02358,CR-00099,2024-07-22,8.0,Grip,24000.0,False,Tunde Adeyemi,No issues
9121,BK-02358,CR-00029,2024-07-22,12.0,Director of Photography,269000.0,False,Ops Manager,role_filled_from_crew_roster
9122,BK-02359,CR-00085,2024-07-22,14.0,Gaffer,68500.0,True,Tunde Adeyemi,hours_above_12h_cap
9123,BK-02359,CR-00085,2024-07-23,10.0,Gaffer,137000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
9124,BK-02359,CR-00085,2024-07-24,12.0,Gaffer,Unknown,False,Ops Manager,day_rate_missing
9125,BK-02359,CR-00085,2024-07-25,8.0,Gaffer,68500.0,False,Ngozi Okafor,No issues
9126,BK-02359,CR-00085,2024-07-26,12.0,Gaffer,205500.0,False,Ngozi Okafor,No issues
9127,BK-02359,CR-00121,2024-07-22,12.0,Art Director,153000.0,False,Ngozi Okafor,No issues
9128,BK-02359,CR-00121,2024-07-23,8.0,Art Director,153000.0,False,Ngozi Okafor,No issues
9129,BK-02359,CR-00121,2024-07-24,14.0,Art Director,153000.0,True,Tunde Adeyemi,hours_above_12h_cap
9130,BK-02359,CR-00121,2024-07-25,6.0,Art Director,153000.0,False,Tunde Adeyemi,No issues
9131,BK-02359,CR-00121,2024-07-26,8.0,Art Director,153000.0,False,Tunde Adeyemi,No issues
9132,BK-02359,CR-00069,2024-07-22,8.0,Gaffer,135000.0,False,Ngozi Okafor,No issues
9133,BK-02359,CR-00069,2024-07-23,10.0,Gaffer,Unknown,False,Tunde Adeyemi,day_rate_missing
9134,BK-02359,CR-00069,2024-07-24,10.0,Gaffer,90000.0,False,Unknown,No issues
9135,BK-02359,CR-00069,2024-07-25,8.0,Gaffer,45000.0,False,Unknown,No issues
9136,BK-02359,CR-00069,2024-07-26,12.0,Gaffer,90000.0,False,Ngozi Okafor,No issues
9137,BK-02360,CR-00062,2024-07-22,10.0,Grip,59000.0,False,Ngozi Okafor,No issues
9138,BK-02360,CR-00044,2024-07-22,8.0,Camera Operator,Unknown,False,Tunde Adeyemi,day_rate_missing
9139,BK-02360,CR-00083,2024-07-22,9.0,Gaffer,120000.0,False,Tunde Adeyemi,No issues
9140,BK-02361,CR-00052,2024-07-23,8.0,Sound Recordist,172500.0,False,Ngozi Okafor,No issues
9141,BK-02361,CR-00010,2024-07-23,12.0,Gaffer,107000.0,False,Ngozi Okafor,No issues
9142,BK-02361,CR-00111,2024-07-23,10.0,Art Director,135000.0,False,Ops Manager,No issues
9143,BK-02362,CR-00016,2024-07-23,10.0,Drone Operator,188000.0,False,Tunde Adeyemi,No issues
9144,BK-02362,CR-00016,2024-07-24,8.0,Drone Operator,188000.0,False,Unknown,No issues
9145,BK-02362,CR-00016,2024-07-25,12.0,Drone Operator,188000.0,False,Unknown,No issues
9146,BK-02362,CR-00016,2024-07-26,8.0,Drone Operator,188000.0,False,Tunde Adeyemi,No issues
9147,BK-02362,CR-00050,2024-07-23,9.0,Director of Photography,391500.0,False,Tunde Adeyemi,No issues
9148,BK-02362,CR-00050,2024-07-24,12.0,Director of Photography,130500.0,False,Ngozi Okafor,No issues
9149,BK-02362,CR-00050,2024-07-25,10.0,Director of Photography,261000.0,False,Tunde Adeyemi,No issues
9150,BK-02362,CR-00050,2024-07-26,9.0,Director of Photography,Unknown,False,Unknown,day_rate_missing
9151,BK-02362,CR-00139,2024-07-23,10.0,Director of Photography,243000.0,False,Ngozi Okafor,No issues
9152,BK-02362,CR-00139,2024-07-24,Unknown,Director of Photography,243000.0,False,Tunde Adeyemi,hours_missing
9153,BK-02362,CR-00139,2024-07-25,12.0,Director of Photography,364500.0,False,Ops Manager,No issues
9154,BK-02362,CR-00139,2024-07-26,10.0,Director of Photography,Unknown,False,Ngozi Okafor,day_rate_missing
9155,BK-02362,CR-00083,2024-07-23,9.0,Gaffer,120000.0,False,Tunde Adeyemi,No issues
9156,BK-02362,CR-00083,2024-07-24,10.0,Gaffer,180000.0,False,Tunde Adeyemi,No issues
9157,BK-02362,CR-00083,2024-07-25,9.0,Gaffer,120000.0,False,Tunde Adeyemi,No issues
9158,BK-02362,CR-00083,2024-07-26,9.0,Gaffer,60000.0,False,Tunde Adeyemi,No issues
9159,BK-02362,CR-00118,2024-07-23,8.0,Drone Operator,219000.0,False,Ngozi Okafor,No issues
9160,BK-02362,CR-00118,2024-07-24,8.0,Drone Operator,146000.0,False,Ngozi Okafor,No issues
9161,BK-02362,CR-00118,2024-07-25,14.0,Drone Operator,146000.0,True,Unknown,hours_above_12h_cap
9162,BK-02362,CR-00118,2024-07-26,12.0,Drone Operator,73000.0,False,Unknown,role_filled_from_crew_roster
9163,BK-02363,CR-00003,2024-07-24,14.0,Grip,24500.0,True,Ngozi Okafor,"hours_above_12h_cap,role_filled_from_crew_roster"
9164,BK-02363,CR-00105,2024-07-24,9.0,Gaffer,72000.0,False,Tunde Adeyemi,No issues
9165,BK-02363,CR-00075,2024-07-24,8.0,Grip,Unknown,False,Tunde Adeyemi,day_rate_missing
9166,BK-02363,CR-00016,2024-07-24,9.0,Drone Operator,188000.0,False,Tunde Adeyemi,No issues
9167,BK-02363,CR-00025,2024-07-24,14.0,Grip,Unknown,True,Unknown,"hours_above_12h_cap,day_rate_missing"
9168,BK-02364,CR-00025,2024-07-24,Unknown,Grip,61000.0,False,Ngozi Okafor,"hours_missing,role_filled_from_crew_roster"
9169,BK-02364,CR-00010,2024-07-24,12.0,Gaffer,107000.0,False,Unknown,No issues
9170,BK-02364,CR-00001,2024-07-24,8.0,Art Director,234000.0,False,Unknown,No issues
9171,BK-02365,CR-00110,2024-07-24,8.0,Camera Operator,120000.0,False,Tunde Adeyemi,No issues
9172,BK-02365,CR-00041,2024-07-24,8.0,Colorist,273000.0,False,Tunde Adeyemi,No issues
9173,BK-02365,CR-00104,2024-07-24,9.0,Art Director,117000.0,False,Ops Manager,No issues
9174,BK-02366,CR-00112,2024-07-25,8.0,Sound Recordist,Unknown,False,Tunde Adeyemi,"day_rate_missing,role_filled_from_crew_roster"
9175,BK-02366,CR-00112,2024-07-26,14.0,Sound Recordist,130500.0,True,Ops Manager,hours_above_12h_cap
9176,BK-02366,CR-00112,2024-07-27,Unknown,Sound Recordist,130500.0,True,Tunde Adeyemi,hours_worked_26h_impossible_blanked
9177,BK-02366,CR-00111,2024-07-25,Unknown,Art Director,202500.0,False,Tunde Adeyemi,hours_missing
9178,BK-02366,CR-00111,2024-07-26,10.0,Art Director,202500.0,False,Tunde Adeyemi,No issues
9179,BK-02366,CR-00111,2024-07-27,12.0,Art Director,135000.0,False,Tunde Adeyemi,No issues
9180,BK-02366,CR-00053,2024-07-25,6.0,Colorist,306000.0,False,Tunde Adeyemi,No issues
9181,BK-02366,CR-00053,2024-07-26,10.0,Colorist,204000.0,False,Tunde Adeyemi,No issues
9182,BK-02366,CR-00053,2024-07-27,8.0,Colorist,102000.0,False,Ngozi Okafor,No issues
9183,BK-02367,CR-00091,2024-07-25,12.0,Drone Operator,238000.0,False,Ngozi Okafor,No issues
9184,BK-02367,CR-00100,2024-07-25,10.0,Camera Operator,186000.0,False,Ngozi Okafor,No issues
9185,BK-02367,CR-00007,2024-07-25,8.0,Colorist,271000.0,False,Ngozi Okafor,No issues
9186,BK-02367,CR-00077,2024-07-25,8.0,Art Director,196000.0,False,Unknown,No issues
9187,BK-02367,CR-00097,2024-07-25,6.0,Editor,108000.0,False,Ngozi Okafor,No issues
9188,BK-02367,CR-00062,2024-07-25,8.0,Grip,59000.0,False,Tunde Adeyemi,No issues
9189,BK-02368,CR-00132,2024-07-25,10.0,Director of Photography,220000.0,False,Ngozi Okafor,No issues
9190,BK-02368,CR-00068,2024-07-25,10.0,Drone Operator,315000.0,False,Unknown,No issues
9191,BK-02368,CR-00112,2024-07-25,10.0,Sound Recordist,43500.0,False,Ngozi Okafor,No issues
9192,BK-02369,CR-00018,2024-07-26,8.0,Drone Operator,345000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
9193,BK-02369,CR-00018,2024-07-27,12.0,Drone Operator,230000.0,False,Ops Manager,No issues
9194,BK-02369,CR-00118,2024-07-26,10.0,Drone Operator,146000.0,False,Unknown,No issues
9195,BK-02369,CR-00118,2024-07-27,9.0,Drone Operator,146000.0,False,Ngozi Okafor,No issues
9196,BK-02369,CR-00004,2024-07-26,12.0,Art Director,158000.0,False,Tunde Adeyemi,No issues
9197,BK-02369,CR-00004,2024-07-27,9.0,Art Director,158000.0,False,Tunde Adeyemi,No issues
9198,BK-02369,CR-00033,2024-07-26,8.0,Art Director,135000.0,False,Unknown,No issues
9199,BK-02369,CR-00033,2024-07-27,9.0,Art Director,135000.0,False,Unknown,No issues
9200,BK-02369,CR-00042,2024-07-26,14.0,Director of Photography,508500.0,True,Tunde Adeyemi,"hours_above_12h_cap,role_filled_from_crew_roster"
9201,BK-02369,CR-00042,2024-07-27,14.0,Director of Photography,339000.0,True,Ngozi Okafor,hours_above_12h_cap
9202,BK-02369,CR-00125,2024-07-26,12.0,Art Director,307500.0,False,Tunde Adeyemi,No issues
9203,BK-02369,CR-00125,2024-07-27,10.0,Art Director,307500.0,False,Ops Manager,No issues
9204,BK-02370,CR-00045,2024-07-26,6.0,Gaffer,104000.0,False,Ops Manager,No issues
